Posicion_X_nm,Posicion_Y_nm,Posicion_Z_nm,Fuerza_X_N,Fuerza_Y_N,Fuerza_Z_N,Fuerza_Magnitud_N,Intensidad_W_m2
-210,30,0,1.62576040115277e-14,-2.32251485878967e-15,1.15222744623509e-17,1.64226641026281e-14,785651213.857959
-210,40,0,1.41336895591297e-14,-2.69213134459613e-15,1.00169841943714e-17,1.43878021973608e-14,683012352.918573
-210,50,0,1.18054578416899e-14,-2.81082329564044e-15,8.3668885057374e-18,1.21354700138089e-14,570499872.418905
-210,60,0,9.47410941208607e-15,-2.70688840345316e-15,6.71458530631196e-18,9.85322480544227e-15,457836871.85147
-210,70,0,7.30503373424609e-15,-2.4350112447487e-15,5.17729164844658e-18,7.70018340202847e-15,353015846.080516
-210,80,0,5.41170753763751e-15,-2.06160287148095e-15,3.83543198695381e-18,5.79109657864205e-15,261520570.965908
-210,90,0,3.85189700923916e-15,-1.65081300395964e-15,2.72994666328926e-18,4.19073998196459e-15,186142581.205541
-210,100,0,2.63416675704417e-15,-1.25436512240198e-15,1.86690517223247e-18,2.91757945042634e-15,127295727.897709
-210,110,0,1.73077297942959e-15,-9.06595370177405e-16,1.22664410631235e-18,1.95384026373868e-15,83639253.1912818
-210,120,0,1.09261003797535e-15,-6.24348593128774e-16,7.74360363172978e-19,1.25841505889764e-15,52800092.6621056
-210,130,0,6.62702331520798e-16,-4.10244300465256e-16,4.69673301931007e-19,7.79406817304249e-16,32024875.0352614
-210,140,0,3.86189124081135e-16,-2.5745941605409e-16,2.7370129588728e-19,4.64141643666959e-16,18662439.959312
-210,150,0,2.16226940454571e-16,-1.54447814610408e-16,1.53244908494295e-19,2.65722111801554e-16,10449069.6493555
-210,160,0,1.16318230750395e-16,-8.86234139050627e-17,8.24372461143209e-20,1.4623285230409e-16,5621018.89591763
-210,170,0,6.01193102793092e-17,-4.86680130832503e-17,4.26078006660739e-20,7.73492649050782e-17,2905231.11756262
-210,180,0,2.9854404019144e-17,-2.55894891592663e-17,2.11584076376846e-20,3.93205778498829e-17,1442695.07710171
-210,190,0,1.42439694862687e-17,-1.28874009637669e-17,1.00949707142272e-20,1.92087446813967e-17,688329.897140376
-210,200,0,6.52952928838905e-18,-6.21859932227529e-18,4.62759525936333e-21,9.01697020476229e-18,315534.562611028
-210,210,0,2.87581485882424e-18,-2.87581485882424e-18,2.03813943647131e-21,4.06701688691858e-18,138971.409464998
-210,220,0,1.21693723838996e-18,-1.27488663069425e-18,8.62463327993952e-22,1.76246217183408e-18,58807.4310120342
-210,230,0,4.94770327218792e-19,-5.41891310763439e-19,3.50651421802576e-22,7.33787429936987e-19,23909.317216872
-210,240,0,1.93271277858412e-19,-2.20881460409614e-19,1.36974205864725e-22,2.93500298397873e-19,9339.64482936768
-210,250,0,7.25369343883244e-20,-8.63534933194338e-20,5.14079397176453e-23,1.12776483815119e-19,3505.27236380935
-200,-250,0,1.56852332444129e-19,1.96065415555162e-19,1.16721718776297e-22,2.51086270022758e-19,7958.72033250232
-200,-240,0,4.17925694521372e-19,5.01510833425646e-19,3.10999912160799e-22,6.52820878116963e-19,21205.6620676085
-200,-230,0,1.06988073881914e-18,1.23036284964201e-18,7.96153996230496e-22,1.63047176330551e-18,54286.1008562307
-200,-220,0,2.63147876384941e-18,2.89462664023436e-18,1.95822284608176e-21,3.91197491116464e-18,133522.262558102
-200,-210,0,6.21859932227529e-18,6.52952928838905e-18,4.62759525936333e-21,9.01697020476229e-18,315534.562611028
-200,-200,0,1.41193104145447e-17,1.41193104145447e-17,1.05069542845231e-20,1.99677230439685e-17,716421.173142352
-200,-190,0,3.08008430661387e-17,2.92608009128318e-17,2.29206293664939e-20,4.24839608440707e-17,1562852.91962228
-200,-180,0,6.45564929704762e-17,5.81008436734286e-17,4.80401611037055e-20,8.68518919084001e-17,3275638.9381613
-200,-170,0,1.30000632128635e-16,1.10500537309339e-16,9.67410044897493e-20,1.7061811878672e-16,6596326.78040738
-200,-160,0,2.5152387219917e-16,2.01219097759336e-16,1.87173753908862e-19,3.2210777485674e-16,12762522.4899254
-200,-150,0,4.67564113568788e-16,3.50673085176591e-16,3.47942539838419e-19,5.84455245530953e-16,23724610.9411891
-200,-140,0,8.35086280526606e-16,5.84560396368624e-16,6.21438747843587e-19,1.01935290214553e-15,42373066.8955153
-200,-130,0,1.43301173917686e-15,9.31457630464962e-16,1.06639315572626e-18,1.70913343515492e-15,72712473.5644615
-200,-120,0,2.36263358632116e-15,1.4175801517927e-15,1.75818507877368e-18,2.75528111835873e-15,119882601.810863
-200,-110,0,3.74258118563441e-15,2.05841965209892e-15,2.78509524408921e-18,4.27130110762133e-15,189902910.781928
-200,-100,0,5.69605696390182e-15,2.84802848195091e-15,4.23880789023796e-18,6.36838669817642e-15,289024929.510025
-200,-90,0,8.32924547527313e-15,3.74816046387291e-15,6.19834345546459e-18,9.13373283328122e-15,422636700.384649
-200,-80,0,1.17021389448626e-14,4.68085557794506e-15,8.70834770323761e-18,1.26035923712952e-14,593782413.888958
-200,-70,0,1.57962172409879e-14,5.52867603434576e-15,1.17550398466463e-17,1.67357962463157e-14,801522421.171524
-200,-60,0,2.04865681005846e-14,6.14597043017538e-15,1.5245464847067e-17,2.13886104619416e-14,1039518543.1543
-200,-50,0,2.5527812402591e-14,6.38195310064775e-15,1.89970189929146e-17,2.6313473589161e-14,1295319867.63843
-200,-40,0,3.0562316510766e-14,6.11246330215321e-15,2.2743560985869e-17,3.11675779519997e-14,1550779436.33316
-200,-30,0,3.51550100551561e-14,5.27325150827341e-15,2.61613222947538e-17,3.55483135726917e-14,1783820953.42042
-200,-20,0,3.88522770984251e-14,3.88522770984251e-15,2.89127325785639e-17,3.90460659482648e-14,1971427040.77408
-200,-10,0,4.12547563338855e-14,2.06273781669427e-15,3.07005961124104e-17,4.13063039982432e-14,2093333280.7416
-200,0,0,4.20881537865336e-14,0,3.13207892935009e-17,4.20881654405457e-14,2135621418.13515
-200,10,0,4.12547563338855e-14,-2.06273781669427e-15,3.07005961124104e-17,4.13063039982432e-14,2093333280.7416
-200,20,0,3.88522770984251e-14,-3.88522770984251e-15,2.89127325785639e-17,3.90460659482648e-14,1971427040.77408
-200,30,0,3.51550100551561e-14,-5.27325150827341e-15,2.61613222947538e-17,3.55483135726917e-14,1783820953.42042
-200,40,0,3.0562316510766e-14,-6.11246330215321e-15,2.2743560985869e-17,3.11675779519997e-14,1550779436.33316
-200,50,0,2.5527812402591e-14,-6.38195310064775e-15,1.89970189929146e-17,2.6313473589161e-14,1295319867.63843
-200,60,0,2.04865681005846e-14,-6.14597043017538e-15,1.5245464847067e-17,2.13886104619416e-14,1039518543.1543
-200,70,0,1.57962172409879e-14,-5.52867603434576e-15,1.17550398466463e-17,1.67357962463157e-14,801522421.171524
-200,80,0,1.17021389448626e-14,-4.68085557794506e-15,8.70834770323761e-18,1.26035923712952e-14,593782413.888958
-200,90,0,8.32924547527313e-15,-3.74816046387291e-15,6.19834345546459e-18,9.13373283328122e-15,422636700.384649
-200,100,0,5.69605696390182e-15,-2.84802848195091e-15,4.23880789023796e-18,6.36838669817642e-15,289024929.510025
-200,110,0,3.74258118563441e-15,-2.05841965209892e-15,2.78509524408921e-18,4.27130110762133e-15,189902910.781928
-200,120,0,2.36263358632116e-15,-1.4175801517927e-15,1.75818507877368e-18,2.75528111835873e-15,119882601.810863
-200,130,0,1.43301173917686e-15,-9.31457630464962e-16,1.06639315572626e-18,1.70913343515492e-15,72712473.5644615
-200,140,0,8.35086280526606e-16,-5.84560396368624e-16,6.21438747843587e-19,1.01935290214553e-15,42373066.8955153
-200,150,0,4.67564113568788e-16,-3.50673085176591e-16,3.47942539838419e-19,5.84455245530953e-16,23724610.9411891
-200,160,0,2.5152387219917e-16,-2.01219097759336e-16,1.87173753908862e-19,3.2210777485674e-16,12762522.4899254
-200,170,0,1.30000632128635e-16,-1.10500537309339e-16,9.67410044897493e-20,1.7061811878672e-16,6596326.78040738
-200,180,0,6.45564929704762e-17,-5.81008436734286e-17,4.80401611037055e-20,8.68518919084001e-17,3275638.9381613
-200,190,0,3.08008430661387e-17,-2.92608009128318e-17,2.29206293664939e-20,4.24839608440707e-17,1562852.91962228
-200,200,0,1.41193104145447e-17,-1.41193104145447e-17,1.05069542845231e-20,1.99677230439685e-17,716421.173142352
-200,210,0,6.21859932227529e-18,-6.52952928838905e-18,4.62759525936333e-21,9.01697020476229e-18,315534.562611028
-200,220,0,2.63147876384941e-18,-2.89462664023436e-18,1.95822284608176e-21,3.91197491116464e-18,133522.262558102
-200,230,0,1.06988073881914e-18,-1.23036284964201e-18,7.96153996230496e-22,1.63047176330551e-18,54286.1008562307
-200,240,0,4.17925694521372e-19,-5.01510833425646e-19,3.10999912160799e-22,6.52820878116963e-19,21205.6620676085
-200,250,0,1.56852332444129e-19,-1.96065415555162e-19,1.16721718776297e-22,2.51086270022758e-19,7958.72033250232
-190,-250,0,3.25060266403972e-19,4.27710876847331e-19,2.54625192290828e-22,5.37215818644726e-19,17361.7276741461
-190,-240,0,8.66107796122016e-19,1.09403090036465e-18,6.7843768294889e-22,1.39536618338475e-18,46259.5636718608
-190,-230,0,2.21721705447192e-18,2.68399959225549e-18,1.73678786183713e-21,3.48136586619402e-18,118423.623419547
-190,-220,0,5.45346681493834e-18,6.31454052256018e-18,4.27180882838069e-21,8.34348491704989e-18,291275.112596275
-190,-210,0,1.28874009637669e-17,1.42439694862687e-17,1.00949707142272e-20,1.92087446813967e-17,688329.897140376
-190,-200,0,2.92608009128318e-17,3.08008430661387e-17,2.29206293664939e-20,4.24839608440707e-17,1562852.91962228
-190,-190,0,6.38315338695724e-17,6.38315338695724e-17,5.00007172706701e-20,9.0271434752952e-17,3409320.29920208
-190,-180,0,1.33786581279854e-16,1.26745182265125e-16,1.04798279077612e-19,1.84291078299114e-16,7145715.4953721
-190,-170,0,2.69412683212126e-16,2.41053453400323e-16,2.11037818230483e-19,3.6151072710051e-16,14389703.9255985
-190,-160,0,5.2125679111928e-16,4.38953087258341e-16,4.08314352980767e-19,6.8146065317244e-16,27841088.8495287
-190,-150,0,9.68977350117643e-16,7.64982118513929e-16,7.59027000643513e-19,1.23455065623451e-15,51754580.7778712
-190,-140,0,1.73062805106978e-15,1.27519961657773e-15,1.3556513931251e-18,2.14969982812957e-15,92435670.2365569
-190,-130,0,2.96976490042023e-15,2.03194440555068e-15,2.32630709333145e-18,3.59837561167833e-15,158620244.436473
-190,-120,0,4.89630681976726e-15,3.09240430722143e-15,3.8354319869538e-18,5.79109657864204e-15,261520570.965908
-190,-110,0,7.75610014256863e-15,4.49037376675026e-15,6.07560803174613e-18,8.96217512101192e-15,414267933.007787
-190,-100,0,1.18044682146273e-14,6.21287800769857e-15,9.24684185132151e-18,1.33396180032554e-14,630499867.763182
-190,-90,0,1.72614665097386e-14,8.17648413619197e-15,1.35215143401182e-17,1.91000864324635e-14,921970240.270095
-190,-80,0,2.42514217824614e-14,1.02111249610364e-14,1.89970189929146e-17,2.6313473589161e-14,1295319867.63843
-190,-70,0,3.27359524451368e-14,1.20606140587346e-14,2.56432934052683e-17,3.48869839846109e-14,1748498931.95951
-190,-60,0,4.24561909587333e-14,1.34072181974947e-14,3.32575587384843e-17,4.45228341032427e-14,2267680871.36083
-190,-50,0,5.29036157107432e-14,1.39220041344061e-14,4.14414700601621e-17,5.4704812144672e-14,2825704366.20043
-190,-40,0,6.33370703670115e-14,1.33341200772656e-14,4.96144475093131e-17,6.47254640964753e-14,3382982330.26388
-190,-30,0,7.28549199597405e-14,1.15034084146959e-14,5.7070199014735e-17,7.37575150374733e-14,3891355936.49916
-190,-20,0,8.05170962517934e-14,8.47548381597826e-15,6.30723242398707e-17,8.0961970040591e-14,4300613412.89964
-190,-10,0,8.54959678802495e-14,4.49978778317103e-15,6.69724989534512e-17,8.56143276513333e-14,4566548494.37985
-190,0,0,8.72230915545731e-14,0,6.83254331772505e-17,8.72231183156292e-14,4658798893.26342
-190,10,0,8.54959678802495e-14,-4.49978778317103e-15,6.69724989534512e-17,8.56143276513333e-14,4566548494.37985
-190,20,0,8.05170962517934e-14,-8.47548381597826e-15,6.30723242398707e-17,8.0961970040591e-14,4300613412.89964
-190,30,0,7.28549199597405e-14,-1.15034084146959e-14,5.7070199014735e-17,7.37575150374733e-14,3891355936.49916
-190,40,0,6.33370703670115e-14,-1.33341200772656e-14,4.96144475093131e-17,6.47254640964753e-14,3382982330.26388
-190,50,0,5.29036157107432e-14,-1.39220041344061e-14,4.14414700601621e-17,5.4704812144672e-14,2825704366.20043
-190,60,0,4.24561909587333e-14,-1.34072181974947e-14,3.32575587384843e-17,4.45228341032427e-14,2267680871.36083
-190,70,0,3.27359524451368e-14,-1.20606140587346e-14,2.56432934052683e-17,3.48869839846109e-14,1748498931.95951
-190,80,0,2.42514217824614e-14,-1.02111249610364e-14,1.89970189929146e-17,2.6313473589161e-14,1295319867.63843
-190,90,0,1.72614665097386e-14,-8.17648413619197e-15,1.35215143401182e-17,1.91000864324635e-14,921970240.270095
-190,100,0,1.18044682146273e-14,-6.21287800769857e-15,9.24684185132151e-18,1.33396180032554e-14,630499867.763182
-190,110,0,7.75610014256863e-15,-4.49037376675026e-15,6.07560803174613e-18,8.96217512101192e-15,414267933.007787
-190,120,0,4.89630681976726e-15,-3.09240430722143e-15,3.8354319869538e-18,5.79109657864204e-15,261520570.965908
-190,130,0,2.96976490042023e-15,-2.03194440555068e-15,2.32630709333145e-18,3.59837561167833e-15,158620244.436473
-190,140,0,1.73062805106978e-15,-1.27519961657773e-15,1.3556513931251e-18,2.14969982812957e-15,92435670.2365569
-190,150,0,9.68977350117643e-16,-7.64982118513929e-16,7.59027000643513e-19,1.23455065623451e-15,51754580.7778712
-190,160,0,5.2125679111928e-16,-4.38953087258341e-16,4.08314352980767e-19,6.8146065317244e-16,27841088.8495287
-190,170,0,2.69412683212126e-16,-2.41053453400323e-16,2.11037818230483e-19,3.6151072710051e-16,14389703.9255985
-190,180,0,1.33786581279854e-16,-1.26745182265125e-16,1.04798279077612e-19,1.84291078299114e-16,7145715.4953721
-190,190,0,6.38315338695724e-17,-6.38315338695724e-17,5.00007172706701e-20,9.0271434752952e-17,3409320.29920208
-190,200,0,2.92608009128318e-17,-3.08008430661387e-17,2.29206293664939e-20,4.24839608440707e-17,1562852.91962228
-190,210,0,1.28874009637669e-17,-1.42439694862687e-17,1.00949707142272e-20,1.92087446813967e-17,688329.897140376
-190,220,0,5.45346681493834e-18,-6.31454052256018e-18,4.27180882838069e-21,8.34348491704989e-18,291275.112596275
-190,230,0,2.21721705447192e-18,-2.68399959225549e-18,1.73678786183713e-21,3.48136586619402e-18,118423.623419547
-190,240,0,8.66107796122016e-19,-1.09403090036465e-18,6.7843768294889e-22,1.39536618338475e-18,46259.5636718608
-190,250,0,3.25060266403972e-19,-4.27710876847331e-19,2.54625192290828e-22,5.37215818644726e-19,17361.7276741461
-180,-250,0,6.45446589364351e-19,8.96453596339377e-19,5.33677983405567e-22,1.10464050030952e-18,36389.061625104
-180,-240,0,1.71976196204963e-18,2.2930159493995e-18,1.42196163405968e-21,2.86627028946821e-18,96957.0623845823
-180,-230,0,4.40255273025641e-18,5.62548404421652e-18,3.64019536075761e-21,7.14342736544896e-18,248208.278079484
-180,-220,0,1.08285172345963e-17,1.323485439784e-17,8.95343583451258e-21,1.7100240834444e-17,610493.852977436
-180,-210,0,2.55894891592663e-17,2.9854404019144e-17,2.11584076376846e-20,3.93205778498829e-17,1442695.07710171
-180,-200,0,5.81008436734286e-17,6.45564929704762e-17,4.80401611037055e-20,8.68518919084001e-17,3275638.9381613
-180,-190,0,1.26745182265125e-16,1.33786581279854e-16,1.04798279077612e-19,1.84291078299114e-16,7145715.4953721
-180,-180,0,2.65649303510055e-16,2.65649303510055e-16,2.19650434976325e-19,3.75684912070033e-16,14976958.8832003
-180,-170,0,5.34951123678451e-16,5.05231616807426e-16,4.42321658130073e-19,7.35820553528598e-16,30159891.5006798
-180,-160,0,1.03501758786675e-15,9.20015633659331e-16,8.55800553489141e-19,1.38480717277376e-15,58353126.8818496
-180,-150,0,1.92401990697217e-15,1.60334992247681e-15,1.59087164710715e-18,2.50451314774033e-15,108474263.889989
-180,-140,0,3.43636749132235e-15,2.6727302710285e-15,2.84135790012188e-18,4.35340288859231e-15,193739204.0547
-180,-130,0,5.89681979749271e-15,4.25881429818918e-15,4.87578965452925e-18,7.27392649975839e-15,332457803.631889
-180,-120,0,9.72219504979594e-15,6.48146336653063e-15,8.03881811487778e-18,1.1684627019317e-14,548130252.457853
-180,-110,0,1.54006492190002e-14,9.41150785605565e-15,1.27340826458748e-17,1.8048729557732e-14,868278873.306572
-180,-100,0,2.34391555846341e-14,1.30217531025745e-14,1.93807842330849e-17,2.68134377504991e-14,1321487064.72799
-180,-90,0,3.42746585553635e-14,1.71373292776817e-14,2.83402221151817e-17,3.83202436973805e-14,1932390169.88785
-180,-80,0,4.81540217729578e-14,2.14017874546479e-14,3.9816526776752e-17,5.26958053787986e-14,2714906913.21204
-180,-70,0,6.50010326284099e-14,2.52781793554927e-14,5.37466893566742e-17,6.97432683704649e-14,3664741008.54756
-180,-60,0,8.43016786205856e-14,2.81005595401952e-14,6.9705698485339e-17,8.88617990117517e-14,4752912873.82247
-180,-50,0,1.05046231227124e-13,2.91795086742011e-14,8.68586488719102e-17,1.09023676171348e-13,5922494134.57865
-180,-40,0,1.25763040210783e-13,2.79473422690629e-14,1.03988682566742e-16,1.28830924224774e-13,7090512810.90397
-180,-30,0,1.44661807929217e-13,2.41103013215362e-14,1.19615456934196e-16,1.46657286252755e-13,8156031106.84378
-180,-20,0,1.59875924067662e-13,1.77639915630735e-14,1.32195524355997e-16,1.60859839513778e-13,9013808386.20364
-180,-10,0,1.69762034845737e-13,9.43122415809653e-15,1.40370039050921e-16,1.70023869406132e-13,9571191168.02781
-180,0,0,1.73191433386669e-13,0,1.43205701939357e-16,1.73191492592454e-13,9764542055.27414
-180,10,0,1.69762034845737e-13,-9.43122415809653e-15,1.40370039050921e-16,1.70023869406132e-13,9571191168.02781
-180,20,0,1.59875924067662e-13,-1.77639915630735e-14,1.32195524355997e-16,1.60859839513778e-13,9013808386.20364
-180,30,0,1.44661807929217e-13,-2.41103013215362e-14,1.19615456934196e-16,1.46657286252755e-13,8156031106.84378
-180,40,0,1.25763040210783e-13,-2.79473422690629e-14,1.03988682566742e-16,1.28830924224774e-13,7090512810.90397
-180,50,0,1.05046231227124e-13,-2.91795086742011e-14,8.68586488719102e-17,1.09023676171348e-13,5922494134.57865
-180,60,0,8.43016786205856e-14,-2.81005595401952e-14,6.9705698485339e-17,8.88617990117517e-14,4752912873.82247
-180,70,0,6.50010326284099e-14,-2.52781793554927e-14,5.37466893566742e-17,6.97432683704649e-14,3664741008.54756
-180,80,0,4.81540217729578e-14,-2.14017874546479e-14,3.9816526776752e-17,5.26958053787986e-14,2714906913.21204
-180,90,0,3.42746585553635e-14,-1.71373292776817e-14,2.83402221151817e-17,3.83202436973805e-14,1932390169.88785
-180,100,0,2.34391555846341e-14,-1.30217531025745e-14,1.93807842330849e-17,2.68134377504991e-14,1321487064.72799
-180,110,0,1.54006492190002e-14,-9.41150785605565e-15,1.27340826458748e-17,1.8048729557732e-14,868278873.306572
-180,120,0,9.72219504979594e-15,-6.48146336653063e-15,8.03881811487778e-18,1.1684627019317e-14,548130252.457853
-180,130,0,5.89681979749271e-15,-4.25881429818918e-15,4.87578965452925e-18,7.27392649975839e-15,332457803.631889
-180,140,0,3.43636749132235e-15,-2.6727302710285e-15,2.84135790012188e-18,4.35340288859231e-15,193739204.0547
-180,150,0,1.92401990697217e-15,-1.60334992247681e-15,1.59087164710715e-18,2.50451314774033e-15,108474263.889989
-180,160,0,1.03501758786675e-15,-9.20015633659331e-16,8.55800553489141e-19,1.38480717277376e-15,58353126.8818496
